displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
249.0,1.0,4.0,78.0,52.2,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,90.0,19.0
249.0,1.0,4.0,78.0,52.2,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,90.0,19.0
249.0,1.0,4.0,78.0,52.2,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,100.0,18.0
249.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
249.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,,,,,,
249.0,1.0,4.0,77.0,53.6,Carburettor,0,0,1,0,5.0,0,0,1,0,80.0,80.0,21.0,100.0,90.0,19.0
249.0,1.0,4.0,78.0,52.2,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,90.0,19.0
249.0,1.0,4.0,78.0,52.2,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,100.0,90.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
449.0,1.0,4.0,96.0,62.1,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,70.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.1,Injection,1,0,1,0,5.0,0,0,1,0,90.0,80.0,21.0,120.0,80.0,19.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
449.0,1.0,4.0,96.0,62.0,Injection,1,0,1,0,5.0,0,0,1,0,80.0,100.0,21.0,120.0,80.0,18.0
64.7,1.0,2.0,44.5,41.6,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
64.7,1.0,2.0,44.5,41.6,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
64.7,1.0,2.0,44.5,41.6,Carburettor,0,0,1,0,6.0,0,0,1,0,60.0,100.0,14.0,80.0,100.0,12.0
64.7,1.0,2.0,44.5,41.6,Carburettor,0,0,1,0,6.0,0,0,1,0,60.0,100.0,14.0,80.0,100.0,12.0
64.7,1.0,2.0,44.5,41.6,Carburettor,0,0,1,0,6.0,0,0,1,0,60.0,100.0,14.0,80.0,100.0,12.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,17.0,90.0,100.0,14.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,17.0,90.0,100.0,14.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,17.0,90.0,100.0,14.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
84.0,1.0,4.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
84.6,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
84.0,1.0,2.0,48.5,45.8,Carburettor,0,0,1,0,6.0,0,0,1,0,70.0,100.0,19.0,90.0,100.0,16.0
998.0,4.0,4.0,69.4,66.0,Carburettor,0,1,0,0,6.0,0,0,1,0,,,,,,
1098.0,4.0,4.0,72.5,66.0,Carburettor,0,1,0,0,5.0,0,0,0,1,,,,130.0,90.0,16.0
398.0,2.0,4.0,64.0,62.0,Carburettor,0,1,0,0,6.0,0,0,1,0,,,,,,
443.0,2.0,4.0,67.5,62.0,Carburettor,0,1,0,0,6.0,0,0,1,0,90.0,90.0,19.0,100.0,90.0,18.0
694.0,4.0,4.0,64.0,54.0,Carburettor,0,1,0,0,5.0,0,0,1,0,100.0,90.0,19.0,120.0,90.0,18.0
745.0,2.0,4.0,78.0,78.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,130.0,90.0,16.0
750.0,2.0,4.0,78.0,78.0,Carburettor,0,1,0,0,5.0,0,1,0,0,100.0,90.0,19.0,130.0,90.0,16.0
745.0,2.0,4.0,78.0,78.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1043.0,4.0,4.0,77.0,56.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
125.0,1.0,4.0,58.0,47.2,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
125.0,1.0,4.0,58.0,47.2,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
248.0,2.0,4.0,62.0,41.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,80.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
248.0,2.0,4.0,62.0,41.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
248.0,2.0,4.0,62.0,41.0,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,16.0,130.0,80.0,16.0
248.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,16.0,130.0,80.0,16.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
248.0,2.0,4.0,62.0,41.2,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
248.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,16.0,130.0,80.0,16.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
249.0,2.0,4.0,62.0,41.2,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.2,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
296.0,2.0,4.0,62.0,49.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,70.0,17.0
399.0,2.0,4.0,68.4,54.3,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
399.0,2.0,4.0,68.4,54.3,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
399.0,2.0,4.0,70.0,51.7,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.7,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,60.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.7,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,70.0,17.0
399.0,2.0,4.0,70.0,51.8,Injection,1,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,150.0,60.0,17.0
399.0,2.0,4.0,68.4,54.3,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
399.0,2.0,4.0,68.4,54.3,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
498.0,2.0,4.0,74.0,58.0,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
498.0,2.0,4.0,74.0,58.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
498.0,2.0,4.0,74.0,58.0,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,,,
498.0,2.0,4.0,74.0,58.0,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
498.0,2.0,4.0,74.0,58.0,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,130.0,70.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
649.0,2.0,4.0,83.0,60.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,70.0,17.0,160.0,60.0,17.0
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
149.0,1.0,2.0,59.0,54.4,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,17.0,110.0,80.0,17.0
249.0,1.0,4.0,72.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0,1.0,4.0,72.0,61.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
149.0,1.0,2.0,59.0,54.4,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,17.0,110.0,80.0,17.0
149.0,1.0,2.0,59.0,54.4,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,17.0,110.0,80.0,17.0
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1352.0,4.0,4.0,84.0,61.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1441.0,4.0,4.0,84.0,65.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
599.0,4.0,4.0,67.0,42.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
636.0,4.0,4.0,67.0,45.1,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Carburettor,0,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,1,0,0,6.0,0,0,1,0,,,,,,
998.0,4.0,4.0,76.0,55.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
