Displacement,Engine type,Bore x stroke,Fuel system,Cooling system,Gearbox,Transmission type,Fuel capacity,Front tire,Rear tire,Front brakes,Rear brakes,displacement_cc,cylinder_count,engine_cycle,bore_mm,stroke_mm,fuel_system_type,fuel_injection,cooling_Air,cooling_Liquid,cooling_Oil & air,gear_count,is_automatic,transmission_Belt   (final drive),transmission_Chain   (final drive),transmission_Shaft drive (cardan)   (final drive),front_tyre_width,front_tyre_aspect,front_tyre_rim,rear_tyre_width,rear_tyre_aspect,rear_tyre_rim
700.0 ccm (42.71 cubic inches),"Twin, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),"Carburettor. Single 376/41 Amal Monobloc, 1-1/16´ bore",Air,4-speed,Chain   (final drive),15.14,3.25-19 ,3.50-19 ,Expanding brake (drum brake). Duplex single-leading,Expanding brake (drum brake). Single expanding drum,700.0,2.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV type,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-19 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,19.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV,Air,4-speed,Chain   (final drive),14.50,3.25-19 ,3.50-19 ,Expanding brake (drum brake),Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,4.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),"Carburettor. UCAL, BS29",Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV type,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV type,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV type,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. Two piston caliper,Single disc. Single piston caliper,346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Keihin Electronic Fuel Injection,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc,Single disc,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Keihin Electronic Fuel Injection,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Keihin EFI,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Keihin,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Digital,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Digital,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Digital,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,Single disc. 2-piston calipers,Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. Ucal-Mikuni CV,Air,5-speed,Chain   (final drive),14.50,3.25-19 ,3.50-19 ,Single disc. Twin piston caliper,Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. BS29/UCAL,Air,5-speed,Chain   (final drive),14.50,3.25-19 ,3.50-19 ,Single disc,Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. BS29/UCAL,Air,5-speed,Chain   (final drive),14.50,3.25-19 ,110/90-18 ,Single disc,Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,110.0,90.0,18.0
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),"Carburettor. UCAL 29mm, Constant Vacuum Carburettor",Air,5-speed,Chain   (final drive),13.50,3.25-19 ,3.50-19 ,Single disc,Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. BS29/UCAL,Air,5-speed,Chain   (final drive),14.50,3.25-19 ,3.50-19 ,Single disc,Expanding brake (drum brake),346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,,,,,,
346.0 ccm (21.11 cubic inches),"Single cylinder, four-stroke",70.0 x 90.0 mm (2.8 x 3.5 inches),Carburettor. CV type,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,"Single disc. Two piston caliper, ventilated disc.","Single disc. Single piston caliper, ventilated disc.",346.0,1.0,4.0,70.0,90.0,Carburettor,0,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Digital,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,"Single disc. Ventilated disc, 2-piston calipers",Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
499.0 ccm (30.45 cubic inches),"Single cylinder, four-stroke",84.0 x 90.0 mm (3.3 x 3.5 inches),Injection. Digital,Air,5-speed,Chain   (final drive),20.00,90/90-19 ,120/80-18 ,"Single disc. Ventilated disc, 2-piston calipers",Single disc. Single-piston,499.0,1.0,4.0,84.0,90.0,Injection,1,1,0,0,5.0,0,0,1,0,90.0,90.0,19.0,120.0,80.0,18.0
1190.0 ccm (72.61 cubic inches),"V2, four-stroke",106.0 x 67.5 mm (4.2 x 2.7 inches),Injection,Liquid,6-speed,Chain   (final drive),17.41,120/70-R17 ,190/55-R17 ,"Double disc. ISO finned rotor, 8 piston caliper with cooling duct","Single disc. Lightweight disc, 2 piston caliper",1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1190.0 ccm (72.61 cubic inches),"V2, four-stroke",106.0 x 67.5 mm (4.2 x 2.7 inches),Injection,Liquid,6-speed,Chain   (final drive),17.10,120/70-R17 ,190/55-R17 ,"Double disc. ISO finned rotor, 8 piston caliper with cooling duct","Single disc. Lightweight disc, 2 piston caliper",1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
1190.0 ccm (72.61 cubic inches),"V2, four-stroke",106.0 x 67.5 mm (4.2 x 2.7 inches),Injection. Electronic Fuel injection with 2 port injectors and 2 showerhead injectors,Liquid,6-speed,Chain   (final drive),17.10,120/70-R17 ,190/55-R17 ,"Double disc. ISO finned rotor, 8 piston caliper with cooling duct","Single disc. Lightweight disc, 2 piston caliper",1190.0,2.0,4.0,106.0,67.5,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,120/80-19 ,130/80-19 ,Single disc. 4 pistons radial caliper. ABS.,Single disc. Single-piston caliper. ABS.,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,80.0,19.0,130.0,80.0,19.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection,Liquid,6-speed,Chain   (final drive),9.50,120/80-19 ,130/80-19 ,Single disc. 4 pistons radial caliper. ABS.,Single disc. Single-piston caliper. ABS.,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,120.0,80.0,19.0,130.0,80.0,19.0
124.0 ccm (7.57 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection,Liquid,6-speed,Chain   (final drive),9.50,100/90-18 ,130/80-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
124.0 ccm (7.57 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection,Liquid,6-speed,Chain   (final drive),9.50,100/90-18 ,130/80-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),14.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),14.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,100/90-18 ,130/80-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,80.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection,Liquid,6-speed,Chain   (final drive),14.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection,Liquid,6-speed,Chain   (final drive),14.00,100/90-18 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,90.0,18.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/80-17 ,140/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/80-17 ,140/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/80-17 ,140/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
124.0 ccm (7.57 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,100/80-17 ,130/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),14.00,110/80-17 ,140/70-17 ,Single disc. Floating discs. Two-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,110.0,80.0,17.0,140.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),14.00,90/90-21 ,120/80-18 ,Single disc. Floating discs. Two-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,120.0,80.0,18.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),14.00,90/90-21 ,120/80-18 ,Single disc. Floating discs. Two-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,120.0,80.0,18.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),6.30,90/90-21 ,120/80-18 ,Single disc. Floating discs. Two-piston calipers. CBS.,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,120.0,80.0,18.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),6.30,100/80-17 ,130/70-17 ,Single disc. Floating discs. Two-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
124.2 ccm (7.58 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.00,100/80-17 ,140/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.2,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,140.0,70.0,17.0
124.0 ccm (7.57 cubic inches),"Single cylinder, four-stroke",58.0 x 47.0 mm (2.3 x 1.9 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,100/80-17 ,130/70-17 ,Single disc. Four-piston calipers. ,Single disc. Floating disc. Single-piston caliper. ,124.0,1.0,4.0,58.0,47.0,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),9.50,100/80-17 ,130/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
249.0 ccm (15.19 cubic inches),"Single cylinder, four-stroke",77.0 x 53.6 mm (3.0 x 2.1 inches),Injection,Liquid,6-speed,Chain   (final drive),9.50,100/80-17 ,130/70-17 ,Single disc. Four-piston calipers. ABS.,Single disc. Floating disc. Single-piston caliper. ABS.,249.0,1.0,4.0,77.0,53.6,Injection,1,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,17.0
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection. EFI,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
2442.0 ccm (149.01 cubic inches),"V6, four-stroke",90.0 x 64.0 mm (3.5 x 2.5 inches),Injection,Liquid,6-speed,Chain   (final drive),18.50,120/70-ZR17 ,200/50-ZR17 ,Double disc. Four piston radial Brembo Racing,Single disc. Four piston radial Brembo Racing,2442.0,6.0,4.0,90.0,64.0,Injection,1,0,1,0,6.0,0,0,1,0,,,,,,
249.8 ccm (15.24 cubic inches),"Single cylinder, two-stroke",67.5 x 69.8 mm (2.7 x 2.7 inches),Carburettor,Liquid,6-speed,Chain   (final drive),9.50,110/70-17 ,140/80-18 ,Single disc,Single disc,249.8,1.0,2.0,67.5,69.8,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,80.0,18.0
49.7 ccm (3.03 cubic inches),"Single cylinder, two-stroke",40.3 x 39.0 mm (1.6 x 1.5 inches),Carburettor,Liquid,6-speed,Chain   (final drive),7.50,100/80-17 ,130/70-18 ,Single disc,Single disc,49.7,1.0,2.0,40.3,39.0,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,18.0
49.7 ccm (3.03 cubic inches),"Single cylinder, two-stroke",40.3 x 39.0 mm (1.6 x 1.5 inches),Carburettor.  Dell’Orto PHBN,Liquid,6-speed,Chain   (final drive),7.50,100/80-17 ,130/70-18 ,Single disc,Single disc,49.7,1.0,2.0,40.3,39.0,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,18.0
49.7 ccm (3.03 cubic inches),"Single cylinder, two-stroke",40.3 x 39.0 mm (1.6 x 1.5 inches),Carburettor.  Dell’Orto PHBN,Liquid,6-speed,Chain   (final drive),7.50,100/80-17 ,130/70-18 ,Single disc,Single disc,49.7,1.0,2.0,40.3,39.0,Carburettor,0,0,1,0,6.0,0,0,1,0,100.0,80.0,17.0,130.0,70.0,18.0
249.8 ccm (15.24 cubic inches),"Single cylinder, two-stroke",67.5 x 69.8 mm (2.7 x 2.7 inches),Carburettor.  Mikuni TM 38 Power-Jet,Liquid,6-speed,Chain   (final drive),9.50,110/70-17 ,140/80-17 ,Single disc,Single disc,249.8,1.0,2.0,67.5,69.8,Carburettor,0,0,1,0,6.0,0,0,1,0,110.0,70.0,17.0,140.0,80.0,17.0
249.8 ccm (15.24 cubic inches),"Single cylinder, two-stroke",67.5 x 69.8 mm (2.7 x 2.7 inches),Carburettor,Liquid,6-speed,Chain   (final drive),9.50,90/90-21 ,140/80-18 ,Single disc,Single disc,249.8,1.0,2.0,67.5,69.8,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,140.0,80.0,18.0
249.8 ccm (15.24 cubic inches),"Single cylinder, two-stroke",67.5 x 69.8 mm (2.7 x 2.7 inches),Carburettor.  Mikuni TM 38 Power-Jet,Liquid,6-speed,Chain   (final drive),9.50,90/90-21 ,140/80-18 ,Single disc,Single disc,249.8,1.0,2.0,67.5,69.8,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,140.0,80.0,18.0
49.7 ccm (3.03 cubic inches),"Single cylinder, two-stroke",40.3 x 39.0 mm (1.6 x 1.5 inches),Carburettor,Liquid,6-speed,Chain   (final drive),7.50,90/90-21 ,110/80-18 ,Single disc,Single disc,49.7,1.0,2.0,40.3,39.0,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,110.0,80.0,18.0
49.7 ccm (3.03 cubic inches),"Single cylinder, two-stroke",40.3 x 39.0 mm (1.6 x 1.5 inches),Carburettor. Dell’Orto PHBN,Liquid,6-speed,Chain   (final drive),7.50,90/90-21 ,110/80-18 ,Single disc,Single disc,49.7,1.0,2.0,40.3,39.0,Carburettor,0,0,1,0,6.0,0,0,1,0,90.0,90.0,21.0,110.0,80.0,18.0
